height,weight,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,skin_colour,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
170.0,68.0,816.0,527.0,167.0,122.0,96.0,59.0,2.0,0.0,0.0,125.1703260146374,0.017416052417724145,0.00022134590077689818,0.0,0.02473931762592961,0.022683727256908467,0.00035203961462107014,0.0,0.034331015291680235
183.0,72.0,275.0,117.0,60.0,98.0,32.0,23.0,0.0,2.0,0.0,85.58904971680302,0.02552809528920975,0.0,0.0036469429176636758,0.13965744108320693,0.035572217885543204,0.0,0.004855711989370617,0.1875294174421402
195.0,85.0,412.0,161.0,103.0,148.0,19.0,38.0,0.0,1.0,0.125,69.2945248584015,0.028565934826971406,0.0,0.00014328494900294912,0.033049969225378985,0.03986233294168908,0.0,0.000156335772930493,0.04475478667391981
184.0,85.0,269.0,105.0,72.0,92.0,22.0,29.0,0.0,0.0,0.5,29.0,0.04545299615433931,0.0,0.0,0.04545299615433931,0.07494896619214456,0.0,0.0,0.07494896619214456
178.0,71.0,256.0,103.0,64.0,89.0,4.0,56.0,1.0,3.0,0.75,182.96873758252323,0.06754258657469196,0.00021103984736868474,0.0031644478403403038,0.17355476592856917,0.0771245459358415,0.0002302619911379354,0.0041458072222567395,0.2144838686220839
187.0,79.0,99.0,39.0,21.0,39.0,45.0,24.0,2.0,0.0,1.0,90.1703260146374,0.07541324062076885,0.010925728876491268,0.0,0.43689276147325135,0.1482456301813605,0.013281245834356673,0.0,0.5876578135513235
170.0,72.0,736.0,449.0,156.0,131.0,150.0,146.0,6.0,3.0,0.0,438.3945526191167,0.0649815675266155,0.004693464504245276,0.0004474628284531422,0.23426874232687225,0.09201032884278709,0.006404351436166198,0.0004882190881224151,0.31917792445409426
180.0,75.0,701.0,392.0,155.0,154.0,12.0,111.0,2.0,1.0,0.25,208.4648508730389,0.040126527932658876,0.00015967237718803718,0.00031903289426437893,0.05539329739989554,0.057290476959313434,0.00017421581734189834,0.0003480913694155508,0.07394778968769339
188.0,82.0,29.0,10.0,11.0,8.0,0.0,3.0,0.0,0.0,0.25,3.0,0.031603397622033236,0.0,0.0,0.031603397622033236,0.05348121032914079,0.0,0.0,0.05348121032914079
190.0,83.0,242.0,142.0,52.0,48.0,11.0,37.0,1.0,1.0,0.0,101.3796878657202,0.058889838752721496,0.0019826966266712244,0.0018911694530489944,0.18367092930009124,0.08025155571292314,0.002503813542987944,0.0018874544516870844,0.22215762518003346
193.0,86.0,224.0,112.0,46.0,66.0,16.0,20.0,1.0,0.0,0.0,53.0851630073187,0.024437939411702,0.001934644612889201,0.0,0.08844597179037221,0.024389933677445685,0.0019308442091971324,0.0,0.08827222908047015
180.0,78.0,247.0,96.0,55.0,96.0,39.0,58.0,2.0,0.0,0.25,124.1703260146374,0.09625779526429667,0.005610469377378683,0.0,0.28188108916244026,0.12146223167476924,0.005599448206671684,0.0,0.3067208883435401
176.0,72.0,253.0,125.0,52.0,76.0,54.0,25.0,0.0,0.0,0.0,25.0,0.03892832529925851,0.0,0.0,0.03892832529925851,0.053700007316250256,0.0,0.0,0.053700007316250256
181.0,74.0,261.0,149.0,60.0,52.0,4.0,31.0,1.0,1.0,0.0,95.3796878657202,0.04302079261712614,0.0036706706036710563,0.00029094914662292223,0.17357064318727772,0.058344236421987265,0.004005006317769933,0.0002903776079518592,0.19993775256111934
180.0,67.0,270.0,126.0,60.0,84.0,98.0,35.0,0.0,0.0,0.0,35.0,0.046591832623061734,0.0,0.0,0.046591832623061734,0.05433727386732575,0.0,0.0,0.05433727386732575
188.0,80.0,223.0,85.0,52.0,86.0,80.0,16.0,0.0,0.0,0.25,16.0,0.026825536533164475,0.0,0.0,0.026825536533164475,0.026772840618161188,0.0,0.0,0.026772840618161188
174.0,71.0,153.0,61.0,37.0,55.0,5.0,34.0,1.0,0.0,0.25,67.0851630073187,0.05849015049059318,0.0006561952488162202,0.0,0.08020047726230588,0.0853859054512354,0.0006549062230025361,0.0,0.10705358459378173
190.0,85.0,182.0,56.0,48.0,78.0,12.0,39.0,1.0,1.0,0.0,103.3796878657202,0.07655231442224435,0.001152836173433976,0.0015371148979119679,0.16279736752396642,0.07640193553796326,0.0011505715493160995,0.0015340953990881326,0.16247756940059244
171.0,65.0,199.0,78.0,52.0,69.0,3.0,10.0,0.0,1.0,0.0,41.29452485840151,0.01772762683577208,0.0,0.00424272316528213,0.15050163239900963,0.018087577157168525,0.0,0.004629163146513299,0.1629550383193251
186.0,74.0,355.0,243.0,59.0,53.0,142.0,17.0,1.0,0.0,0.125,50.0851630073187,0.017297957985463495,0.0015768802083892268,0.0,0.06946929672303574,0.03138285237061978,0.003207519683920296,0.0,0.1375041639623061
191.0,74.0,139.0,71.0,32.0,36.0,9.0,20.0,0.0,0.0,0.25,20.0,0.04108521154846211,0.0,0.0,0.04108521154846211,0.0519336857388027,0.0,0.0,0.0519336857388027
192.0,70.0,165.0,94.0,26.0,45.0,40.0,7.0,0.0,0.0,0.0,7.0,0.01664216481626178,0.0,0.0,0.01664216481626178,0.025157659002039555,0.0,0.0,0.025157659002039555
176.0,74.0,172.0,70.0,46.0,56.0,2.0,13.0,0.0,1.0,0.0,44.29452485840151,0.016039612323726693,0.0,0.0006375533383384867,0.035991541118917336,0.01344563941980394,0.0,0.0006363009325763277,0.033358374771737885
169.0,59.0,151.0,63.0,33.0,55.0,27.0,17.0,2.0,0.0,0.375,83.1703260146374,0.03340345339252672,0.0038427872447799197,0.0,0.16054269578851552,0.03723334026823378,0.003835238497720332,0.0,0.164122831137255
179.0,65.0,316.0,176.0,65.0,75.0,38.0,26.0,1.0,0.0,0.0,59.0851630073187,0.026795333869250326,0.0030883317673644126,0.0,0.12897329381318254,0.035277886732865076,0.00308226506789267,0.0,0.13725512893585828
183.0,73.0,294.0,145.0,62.0,87.0,60.0,16.0,0.0,0.0,0.125,16.0,0.031603397622033236,0.0,0.0,0.031603397622033236,0.05348121032914079,0.0,0.0,0.05348121032914079
190.0,85.0,113.0,40.0,26.0,47.0,8.0,24.0,1.0,3.0,1.0,150.96873758252323,0.07829522168445065,0.004878669023807551,0.005691780527775475,0.41782834881091524,0.0896841024333887,0.004869085397105812,0.005680599629956781,0.4285502528234984
180.0,65.0,419.0,193.0,114.0,112.0,77.0,57.0,1.0,2.0,0.75,152.67421272412173,0.04231733459016766,0.00020215945775168566,0.0009703653972080912,0.07937293724801459,0.049934580254839614,0.00022057274893658665,0.001058749194895616,0.09036531860685242
175.0,72.0,145.0,67.0,30.0,48.0,15.0,47.0,0.0,0.0,0.25,47.0,0.10095818192100513,0.0,0.0,0.10095818192100513,0.16056895262830176,0.0,0.0,0.16056895262830176
181.0,75.0,242.0,121.0,62.0,59.0,6.0,32.0,6.0,0.0,1.0,230.5109780439122,0.04230998819547939,0.008748642232890175,0.0,0.33176024256336334,0.04784730773336679,0.015345538153705224,0.0,0.5555569389837326
193.0,90.0,161.0,95.0,25.0,41.0,6.0,8.0,0.0,0.0,0.5,8.0,0.01192778561178222,0.0,0.0,0.01192778561178222,0.014942246338691517,0.0,0.0,0.014942246338691517
188.0,76.0,216.0,106.0,47.0,63.0,81.0,10.0,0.0,1.0,0.75,41.29452485840151,0.01463472445441015,0.0,0.0009899687385658306,0.045615325752498916,0.018198107249354428,0.0,0.0010801380675197697,0.05200051485385763
183.0,83.0,388.0,246.0,67.0,75.0,27.0,30.0,3.0,1.0,0.0,160.5500138803576,0.0226881914243543,0.0019723611857650858,0.0012259499113693808,0.12630960274120476,0.037911684005380905,0.0021520097722779086,0.0016819533442224727,0.16174720885598004
187.0,85.0,255.0,129.0,52.0,74.0,15.0,52.0,1.0,2.0,0.0,147.67421272412173,0.06840999867679856,0.0013454674087377907,0.0009637327082349015,0.14308456441063477,0.09218645705977309,0.0022446379793971023,0.0013433256551145252,0.20848940860745466
170.0,67.0,450.0,275.0,77.0,98.0,82.0,44.0,1.0,2.0,0.25,139.67421272412173,0.02775647179516924,0.002554838899575244,0.003137350247558711,0.21046561855679316,0.043851777148937954,0.00256565620713871,0.004989799080106394,0.2848903223336797
189.0,83.0,196.0,89.0,48.0,59.0,10.0,46.0,3.0,0.0,0.25,145.2554890219561,0.1017285769021656,0.005965904919387911,0.0,0.29911151364627914,0.14020257299217617,0.007152794682502568,0.0,0.3768539510206561
190.0,83.0,288.0,133.0,71.0,84.0,70.0,27.0,1.0,0.0,0.375,60.0851630073187,0.03129696300457785,0.000629211518958357,0.0,0.052114528675397696,0.032932121080052036,0.0006279754998136469,0.0,0.05370879285598898
183.0,73.0,254.0,96.0,63.0,95.0,9.0,65.0,1.0,2.0,0.0,160.67421272412173,0.10641179671633988,0.0014764393098364956,0.0011073294823773718,0.18991338196539304,0.13841794318501024,0.0014735390017557063,0.0011051542513167798,0.2217554984459404
183.0,70.0,596.0,313.0,135.0,148.0,238.0,74.0,5.0,1.0,0.125,270.720339894995,0.026827952331881958,0.0011729952404382646,0.00014234844606828933,0.07009141805262985,0.037958295826928036,0.0016612235401629054,0.0001553139704930388,0.09778062435526422
183.0,77.0,914.0,523.0,197.0,194.0,265.0,86.0,2.0,2.0,0.125,214.7593757314404,0.024656558088748247,0.0005255390549106403,0.00025960718668684363,0.050168386944370105,0.0278833640121684,0.0007462619563673255,0.00028325298973420535,0.06143783021319555
185.0,82.0,149.0,78.0,37.0,34.0,8.0,27.0,1.0,0.0,0.125,60.0851630073187,0.04278956299888431,0.0007382196549182478,0.0,0.06721368061706111,0.03326122337492146,0.0007367695008778532,0.0,0.057637362410286073
185.0,84.0,800.0,525.0,136.0,139.0,0.0,23.0,1.0,1.0,0.0,87.3796878657202,0.004894498782122152,0.00011878407006652923,0.00011878407006652923,0.012541780136425143,0.006788060561618951,0.0001889201385820629,0.0001889201385820629,0.01895068011508077
170.0,65.0,563.0,256.0,133.0,174.0,225.0,52.0,2.0,3.0,0.75,212.05390058984193,0.032315967594715056,0.002452727552484268,0.002615860952317243,0.19532698407961271,0.04075653248435968,0.0026761293518529437,0.0028541214321875113,0.21861508242757302
191.0,80.0,350.0,195.0,74.0,81.0,0.0,10.0,0.0,0.0,0.125,10.0,0.007869797551428314,0.0,0.0,0.007869797551428314,0.008252113301445917,0.0,0.0,0.008252113301445917
188.0,83.0,472.0,242.0,121.0,109.0,33.0,30.0,0.0,0.0,0.5,30.0,0.017399039132052308,0.0,0.0,0.017399039132052308,0.02170599476026441,0.0,0.0,0.02170599476026441
194.0,80.0,156.0,67.0,39.0,50.0,7.0,24.0,1.0,2.0,0.0,119.67421272412172,0.049570040582078936,0.004105221495642939,0.003421017913035782,0.29245109306710937,0.05037913657355722,0.004097157224393915,0.0034142976869949294,0.2927830750488889
179.0,74.0,180.0,73.0,40.0,67.0,58.0,25.0,0.0,1.0,0.25,56.29452485840151,0.0370659921337705,0.0,0.004007478126699059,0.16247811598925455,0.03699317993228561,0.0,0.003999605861908346,0.16215894500158468
178.0,73.0,226.0,113.0,59.0,54.0,5.0,32.0,0.0,0.0,0.25,32.0,0.05655639896057475,0.0,0.0,0.05655639896057475,0.0733016039224028,0.0,0.0,0.0733016039224028
196.0,88.0,153.0,62.0,32.0,59.0,12.0,10.0,0.0,0.0,0.0,10.0,0.023843104668992927,0.0,0.0,0.023843104668992927,0.027779521385916568,0.0,0.0,0.027779521385916568
170.0,74.0,460.0,205.0,118.0,137.0,34.0,52.0,1.0,0.0,0.25,85.0851630073187,0.037285804747951984,0.0016334484186336202,0.0,0.09132871194249224,0.04913914575586282,0.00178222781140762,0.0,0.10810444341246075
172.0,68.0,406.0,184.0,101.0,121.0,56.0,42.0,0.0,0.0,0.0,42.0,0.032785651598317186,0.0,0.0,0.032785651598317186,0.043596741440590794,0.0,0.0,0.043596741440590794
171.0,68.0,379.0,144.0,117.0,118.0,48.0,48.0,0.0,4.0,0.25,173.17809943360604,0.049845087416735274,0.0,0.0059389299745046835,0.235701079136178,0.07338657881102843,0.0,0.011089597811171319,0.4204302731824042
184.0,78.0,286.0,137.0,67.0,82.0,23.0,10.0,0.0,0.0,0.0,10.0,0.011331482563113318,0.0,0.0,0.011331482563113318,0.01667142404080869,0.0,0.0,0.01667142404080869
188.0,76.0,169.0,76.0,39.0,54.0,6.0,13.0,0.0,1.0,0.125,44.29452485840151,0.023844494853859397,0.0,0.0016184046280900049,0.07449169871857413,0.02379765487835466,0.0,0.0016152254442322164,0.07434536769480236
181.0,76.0,136.0,48.0,36.0,52.0,5.0,23.0,0.0,0.0,0.125,23.0,0.06544300835969047,0.0,0.0,0.06544300835969047,0.06531445252626593,0.0,0.0,0.06531445252626593
170.0,61.0,369.0,203.0,77.0,89.0,94.0,31.0,0.0,0.0,0.0,31.0,0.03649974022868249,0.0,0.0,0.03649974022868249,0.05671024310053036,0.0,0.0,0.05671024310053036
178.0,71.0,157.0,71.0,34.0,52.0,1.0,25.0,2.0,0.0,0.0,91.1703260146374,0.03526777679167246,0.0019298911863219058,0.0,0.09911854127752037,0.0351984969930794,0.0019261001202310463,0.0,0.09892383343933969
180.0,81.0,178.0,85.0,43.0,50.0,60.0,30.0,1.0,1.0,0.0,94.3796878657202,0.06319914189021549,0.003960331325208483,0.000565761617886926,0.21193259036262052,0.07143946703258133,0.003952551675297659,0.000564650239328237,0.21988074445561476
176.0,66.0,138.0,72.0,32.0,34.0,9.0,15.0,1.0,1.0,0.25,79.3796878657202,0.04386793356878531,0.005024300934965985,0.005024300934965985,0.36733085950534167,0.060103752925057895,0.00501443122985524,0.00501443122985524,0.3829312703272577
185.0,77.0,145.0,71.0,33.0,41.0,10.0,6.0,0.0,0.0,0.125,6.0,0.017647616389308524,0.0,0.0,0.017647616389308524,0.01833664086644166,0.0,0.0,0.01833664086644166
187.0,80.0,214.0,91.0,51.0,72.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0005009347658373824,0.0,0.0,0.0005009347658373824,0.0004999507327385432,0.0,0.0,0.0004999507327385432
179.0,69.0,206.0,94.0,46.0,66.0,41.0,22.0,0.0,0.0,0.125,22.0,0.04892476860976943,0.0,0.0,0.04892476860976943,0.07033962511002623,0.0,0.0,0.07033962511002623
195.0,89.0,182.0,64.0,46.0,72.0,41.0,14.0,0.0,0.0,0.875,14.0,0.02766418978388645,0.0,0.0,0.02766418978388645,0.03205557263969534,0.0,0.0,0.03205557263969534
180.0,73.0,278.0,100.0,63.0,115.0,12.0,56.0,3.0,0.0,0.375,155.2554890219561,0.06021877590198677,0.009952163798722068,0.0,0.3894877374582424,0.06570368305307125,0.01329565200304386,0.0,0.5055924968623604
191.0,85.0,48.0,11.0,18.0,19.0,0.0,4.0,0.0,0.0,0.0,4.0,0.03062641810018314,0.0,0.0,0.03062641810018314,0.03849948508929003,0.0,0.0,0.03849948508929003
175.0,69.0,465.0,180.0,113.0,172.0,30.0,101.0,3.0,2.0,0.0,262.8445387387591,0.05460215208333088,0.0004248084340523663,0.0007000493222715516,0.09056471928877144,0.0725367338131892,0.00046350126337136867,0.0007638119191746942,0.11177487975768491
190.0,88.0,152.0,66.0,37.0,49.0,44.0,19.0,1.0,2.0,0.0,114.67421272412172,0.03275100938925685,0.0018701564591262277,0.007480625836504911,0.3287280718855415,0.033060044285769294,0.001866482735557228,0.007465930942228912,0.328455691304718
175.0,72.0,324.0,165.0,68.0,91.0,76.0,43.0,0.0,0.0,0.0,43.0,0.04856401707705575,0.0,0.0,0.04856401707705575,0.06596163114560136,0.0,0.0,0.06596163114560136
180.0,77.0,156.0,63.0,32.0,61.0,41.0,29.0,0.0,1.0,0.25,60.29452485840151,0.043003065208508856,0.0,0.0009482483454724535,0.07267804662783466,0.04340648643680892,0.0,0.0009463856123952143,0.07302317450954447
178.0,78.0,607.0,370.0,115.0,122.0,271.0,108.0,2.0,3.0,0.0,268.05390058984193,0.045415617390986096,0.001200037216399917,0.005371421714980069,0.2532151346948279,0.0655726980334782,0.0019778016692696813,0.007810963287942228,0.3754489734399822
195.0,75.0,203.0,105.0,47.0,51.0,0.0,11.0,0.0,2.0,0.125,73.58904971680302,0.022473345129679603,0.0,0.004108895789217336,0.1510592865459228,0.02762348344663532,0.0,0.00598710072160027,0.21498695580850857
183.0,77.0,673.0,427.0,125.0,121.0,50.0,163.0,3.0,1.0,0.25,293.55001388035765,0.0631771486232353,0.001747046901220699,0.00029502906454226203,0.1302112745258219,0.09730713309949121,0.0024727765495737145,0.00029444951130613584,0.18833400587392668
169.0,72.0,224.0,150.0,39.0,35.0,47.0,23.0,0.0,1.0,0.25,54.29452485840151,0.026762818951625467,0.0,0.0016862834626350514,0.07953425869136946,0.03905387479818632,0.0,0.004946069960073892,0.19383878411511166
186.0,70.0,320.0,147.0,78.0,95.0,88.0,15.0,0.0,0.0,0.125,15.0,0.015549387256475894,0.0,0.0,0.015549387256475894,0.004423563376254773,0.0,0.0,0.004423563376254773
183.0,78.0,358.0,120.0,88.0,150.0,14.0,33.0,1.0,0.0,1.0,66.0851630073187,0.025298798785806556,0.000262401352390943,0.0,0.03398039030300177,0.027603089437612045,0.00028630165645102335,0.0,0.0370754264105595
183.0,73.0,336.0,141.0,73.0,122.0,62.0,42.0,0.0,1.0,0.125,73.2945248584015,0.03540769249155669,0.0,0.00026156034393373813,0.043593099176763093,0.049166270970825876,0.0,0.0002610465364415704,0.0573355982946962
165.0,63.0,412.0,200.0,97.0,115.0,31.0,11.0,0.0,0.0,0.25,11.0,0.006369300688664299,0.0,0.0,0.006369300688664299,0.011298683434572843,0.0,0.0,0.011298683434572843
178.0,76.0,260.0,150.0,42.0,68.0,39.0,31.0,0.0,1.0,0.0,62.29452485840151,0.0408485657480255,0.0,0.0032181143831188173,0.14155792630771674,0.05598452800341174,0.0,0.0032317400301458753,0.15712029671270306
175.0,62.0,339.0,145.0,68.0,126.0,55.0,21.0,0.0,0.0,0.0,21.0,0.025785933570173714,0.0,0.0,0.025785933570173714,0.034643064708672115,0.0,0.0,0.034643064708672115
190.0,88.0,286.0,144.0,71.0,71.0,20.0,59.0,2.0,3.0,0.125,219.05390058984193,0.06917473581267936,0.004035140781182474,0.005681946327585875,0.38049183690832017,0.0997477660254523,0.0026348851280523075,0.007871511303254627,0.4332585761455131
172.0,67.0,373.0,229.0,59.0,85.0,33.0,58.0,1.0,3.0,0.25,184.96873758252323,0.03929561514927382,0.000285411723909855,0.0007583797235319004,0.07247164166920793,0.057765664011431184,0.00045393311075967894,0.0012061651228757184,0.1105304793965055
176.0,66.0,130.0,39.0,42.0,49.0,31.0,17.0,0.0,1.0,1.0,48.29452485840151,0.05120894127085805,0.0,0.0011952996280155607,0.0886152751930291,0.0597968904997355,0.0,0.0012003605826256107,0.09736160459175795
170.0,68.0,175.0,77.0,52.0,46.0,11.0,39.0,2.0,1.0,0.125,136.4648508730389,0.07466340076233596,0.0027840609279982166,0.001093738221713585,0.20100252835546356,0.09258511410308035,0.0027958487723662474,0.0010983691605724543,0.2194591674798658
175.0,73.0,197.0,104.0,41.0,52.0,45.0,36.0,0.0,1.0,0.25,67.2945248584015,0.06294370543576328,0.0,0.0035131649005931205,0.17288653174903837,0.12113185731422883,0.0,0.005860999168425768,0.3045490414855997
188.0,92.0,371.0,243.0,81.0,47.0,38.0,48.0,0.0,2.0,0.5,110.58904971680302,0.04561833486827937,0.0,0.0010493187833553656,0.07845626761838148,0.058550018602425424,0.0,0.0012680926662451545,0.09823437606899105
188.0,83.0,322.0,115.0,96.0,111.0,0.0,11.0,0.0,1.0,0.125,42.29452485840151,0.0117202906609556,0.0,0.0005274051454787922,0.028225184096590528,0.016322499032982114,0.0,0.0006158424908424906,0.035594997171512335
190.0,79.0,420.0,195.0,109.0,116.0,24.0,91.0,5.0,2.0,1.0,319.01486475339647,0.07331100218518355,0.003018068355425085,0.003297158043397559,0.27634728004283604,0.09053590721463588,0.004719996058098693,0.0035557102540579237,0.35797200912562177
181.0,75.0,406.0,229.0,83.0,94.0,23.0,62.0,2.0,2.0,0.25,190.7593757314404,0.04967064509733043,0.0023883894307732763,0.0021887472060404794,0.19718670258761198,0.08811948868790637,0.003756149732620318,0.002196650693213621,0.28113545459554473
176.0,69.0,220.0,148.0,27.0,45.0,13.0,19.0,0.0,0.0,0.75,19.0,0.03419603534553498,0.0,0.0,0.03419603534553498,0.058339395093075515,0.0,0.0,0.058339395093075515
184.0,76.0,270.0,89.0,82.0,99.0,21.0,53.0,2.0,3.0,0.75,213.05390058984193,0.0666686437042472,0.0012903802802440713,0.004083940395719832,0.23716605985163627,0.08643628751906793,0.0012958438107890117,0.004101231990637504,0.25765559771212426
184.0,82.0,460.0,188.0,122.0,150.0,76.0,62.0,0.0,1.0,0.25,93.2945248584015,0.0479426345964374,0.0,0.00022132029102085534,0.054868747945458214,0.06293356730648511,0.0,0.0002208855308351749,0.0698460750420677
179.0,72.0,148.0,50.0,37.0,61.0,32.0,12.0,0.0,0.0,0.0,12.0,0.03531740553565654,0.0,0.0,0.03531740553565654,0.0553122942911045,0.0,0.0,0.0553122942911045
172.0,69.0,358.0,188.0,92.0,78.0,85.0,34.0,0.0,2.0,0.0,96.58904971680302,0.033469935479880926,0.0,0.0019907008134240917,0.09576797157122126,0.0569375883171274,0.0,0.0037564236096469376,0.17449308034790986
174.0,81.0,462.0,198.0,111.0,153.0,121.0,61.0,2.0,1.0,0.0,158.4648508730389,0.04499265049543587,0.002702510027496517,0.0007382196549182478,0.15750786862587116,0.07663156903835207,0.0050399662104682165,0.0007367695008778532,0.26643652412320545
184.0,73.0,313.0,84.0,81.0,148.0,46.0,27.0,0.0,3.0,0.25,120.88357457520453,0.023128633991235353,0.0,0.0024374737512474175,0.09940821689134885,0.024467160073934735,0.0,0.002447794129275755,0.10106971430080414
180.0,77.0,563.0,285.0,138.0,140.0,9.0,91.0,1.0,1.0,0.25,155.3796878657202,0.05166482767330221,0.00014266150718003282,0.00020210380183837982,0.062709549343832,0.07023984022158936,0.0001432655426833636,0.00020295951880143175,0.08133132576098102
184.0,78.0,216.0,87.0,60.0,69.0,14.0,43.0,3.0,3.0,0.0,236.13906359716063,0.05830569242354437,0.004887089034344797,0.00944327423476542,0.5155186100406907,0.09393821821298565,0.005616338153423848,0.017177607295500004,0.8173207400401207
180.0,80.0,521.0,347.0,80.0,94.0,170.0,50.0,2.0,2.0,0.25,178.7593757314404,0.03588608591434786,0.0015853978656603092,0.0005919391093082065,0.10686368590208004,0.058074979205450614,0.0023414321158003928,0.0006310380637599661,0.15528967880021152
172.0,67.0,219.0,78.0,60.0,81.0,15.0,10.0,0.0,0.0,0.75,10.0,0.009068384398952356,0.0,0.0,0.009068384398952356,0.009306587821919121,0.0,0.0,0.009306587821919121
181.0,81.0,328.0,160.0,61.0,107.0,95.0,12.0,0.0,0.0,1.0,12.0,0.008462261339800933,0.0,0.0,0.008462261339800933,0.012803874858829337,0.0,0.0,0.012803874858829337
170.0,67.0,662.0,404.0,146.0,112.0,16.0,106.0,1.0,3.0,0.5,232.96873758252323,0.04841177492216473,0.0003215449642979567,0.0017263539643760956,0.11307556953271279,0.06914391117760423,0.0003508322463400827,0.002752069017990535,0.16687594553153104
177.0,71.0,273.0,116.0,65.0,92.0,31.0,50.0,3.0,1.0,0.5,180.5500138803576,0.06271772846766806,0.0036931224415480456,0.0021450351363423666,0.25203314184868286,0.10728054842583404,0.005948133364218522,0.003704486727742541,0.4200056623592322
184.0,77.0,372.0,158.0,102.0,112.0,129.0,19.0,1.0,0.0,1.0,52.0851630073187,0.022213832938283114,0.004081510924931183,0.0,0.1572512872057834,0.039533287832044794,0.004098792233355744,0.0,0.17514249700575146
188.0,80.0,246.0,89.0,68.0,89.0,0.0,8.0,0.0,1.0,0.0,39.29452485840151,0.012783917265507169,0.0,0.0005303403956602663,0.02938066796091186,0.013948314883661663,0.0,0.0005786453933141624,0.032056747528931236
182.0,78.0,488.0,209.0,131.0,148.0,34.0,80.0,2.0,0.0,0.125,146.1703260146374,0.05214921464183177,0.00397631995134595,0.0,0.18370640840136612,0.07984801107650608,0.0077612576252635524,0.0,0.33663048475014595
177.0,69.0,438.0,194.0,119.0,125.0,30.0,83.0,1.0,1.0,0.25,147.3796878657202,0.07510010890231848,0.0008211746316161843,0.00019886149485701544,0.10849208144099658,0.09304779014627283,0.0013597513597513587,0.00019970348374044624,0.1442850111692945
173.0,64.0,225.0,114.0,62.0,49.0,6.0,21.0,0.0,2.0,0.25,83.58904971680302,0.028801256962603716,0.0,0.005585109350045573,0.2035846003544956,0.04113280914531897,0.0,0.003156247116160386,0.1399060629812583
180.0,77.0,381.0,119.0,108.0,154.0,10.0,84.0,3.0,3.0,0.25,277.13906359716066,0.07277965683403644,0.003486981770327499,0.0034149136878046144,0.2950151184011675,0.09193784713696537,0.0035112632076032256,0.0036826999059885643,0.3233569064761109
175.0,70.0,364.0,167.0,89.0,108.0,21.0,59.0,2.0,0.0,0.75,125.1703260146374,0.04727837554717482,0.0005997919280364821,0.0,0.06712258925673578,0.04516106502666857,0.0006023314751526362,0.0,0.06508930006653227
175.0,71.0,249.0,116.0,66.0,67.0,28.0,53.0,1.0,0.0,0.25,86.0851630073187,0.0784820785146542,0.0003130749174381464,0.0,0.08884021319159813,0.12994661052103978,0.0006987240690912243,0.0,0.15306401024405997
183.0,75.0,314.0,158.0,78.0,78.0,6.0,41.0,0.0,2.0,0.5,103.58904971680302,0.046905835165963736,0.0,0.0017092199374700745,0.10039506098759646,0.07304321037408862,0.0,0.0010451641992277633,0.10575112738793317
189.0,78.0,278.0,144.0,63.0,71.0,84.0,61.0,0.0,2.0,0.5,123.58904971680302,0.0813466401740204,0.0,0.00648444419291991,0.2842742401622699,0.1561246179109834,0.0,0.015880044980677,0.6530830803113137
178.0,69.0,128.0,34.0,44.0,50.0,3.0,25.0,0.0,1.0,1.0,56.29452485840151,0.06471413187820246,0.0,0.0008045285957797043,0.08989147201812525,0.06146584823983044,0.0,0.0008079350075364688,0.08674979041715325
189.0,73.0,339.0,251.0,54.0,34.0,12.0,74.0,1.0,1.0,0.25,138.3796878657202,0.0670976744438146,0.00022889455085839855,0.0007023906472726555,0.09665166954183459,0.09743093480124554,0.000364045366054792,0.00036055628684255654,0.12075887276067471
178.0,74.0,414.0,183.0,85.0,146.0,123.0,79.0,1.0,2.0,0.75,174.67421272412173,0.06958018236546289,0.0004579975001941782,0.0003816645834951485,0.09667711611209212,0.10385236109147332,0.0004570978127895252,0.00038091484399127096,0.13089606579212257
174.0,70.0,381.0,126.0,114.0,141.0,27.0,22.0,0.0,0.0,0.25,22.0,0.012829439235812567,0.0,0.0,0.012829439235812567,0.01362535288038367,0.0,0.0,0.01362535288038367
182.0,79.0,574.0,296.0,121.0,157.0,47.0,91.0,3.0,2.0,0.25,252.84453873875913,0.054424247550668506,0.001473242561424144,0.0009823630880799888,0.13390930392460132,0.07914895596818482,0.0041539060269908095,0.0013866171280808746,0.2599751381720715
177.0,75.0,264.0,119.0,60.0,85.0,69.0,33.0,0.0,1.0,0.375,64.2945248584015,0.04314449382631697,0.0,0.001171414596900109,0.0798033570485018,0.07087987467357168,0.0,0.0028224055579678677,0.1592057155678877
190.0,88.0,365.0,130.0,90.0,145.0,81.0,41.0,1.0,2.0,1.0,136.67421272412173,0.033974146696442754,0.004804260054804765,0.0014099458856492247,0.2370474603066588,0.03765508198100528,0.005241846504140059,0.0015383679957802346,0.25922492351513665
192.0,87.0,314.0,136.0,98.0,80.0,0.0,9.0,1.0,2.0,0.25,104.67421272412172,0.010133410109138456,0.00028532301436006563,0.005417612495376563,0.18911497745872927,0.019321438031870603,0.0002865310853667272,0.005410310780576296,0.19811447091231532
